pkt_rate,byte_rate,entropy,label
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
3,182,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,70,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,70,0,1
0,0,0,1
1,42,0,1
0,0,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,280,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
4,280,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
3,266,1.0,0
2,196,1.0,0
3,266,1.0,0
2,196,1.0,0
3,266,1.0,0
2,196,1.0,0
3,266,1.0,0
2,196,1.0,0
3,303,1.0,0
2,196,1.0,0
3,266,1.0,0
1,98,0.0,0
2,196,1.0,0
0,0,0,0
2,196,1.0,0
4,280,1.0,0
2,196,1.0,0
2,196,1.0,0
0,0,0,0
0,0,0,0
0,0,0,0
2,84,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,280,1.0,0
2,196,1.0,0
1,98,0.0,0
2,196,1.0,0
2,196,1.0,0
4,280,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
4,280,1.0,0
2,196,1.0,0
2,196,1.0,0
3,266,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
3,266,1.0,0
4,280,1.0,0
2,196,1.0,0
3,266,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
3,303,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
2,196,1.0,0
4,280,1.0,0
2,196,1.0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,42,0,0
1,42,0,0
1,42,0,0
1,42,0,0
1,42,0,0
1,42,0,0
1,42,0,0
1,42,0,0
1,42,0,0
1,42,0,0
1,42,0,0
1,42,0,0
1,42,0,0
1,42,0,0
1,42,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,70,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,70,0,1
1,107,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
2,196,1.0,1
2,196,1.0,1
0,0,0,1
0,0,0,1
6,364,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,140,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,70,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
38,3696,0.9994730201859836,1
536,52528,0.7705220727386399,1
424,41552,0.910232772124504,1
489,47922,0.852874601425091,1
369,36162,0.928756521939754,1
623,61054,0.8119135254366459,1
504,49364,0.9209238176026988,1
490,48020,0.8957478345326481,1
521,51058,0.917010925164284,1
822,80556,0.7376986951946789,1
801,78498,0.7009749847497015,1
825,80850,0.8049744179697531,1
728,71344,0.74959525725948,1
603,59094,0.8689995737403029,1
565,55370,0.7991366758064737,1
464,45472,0.8643385477679875,1
440,43120,0.9190515475322409,1
277,27146,0.9599069738860561,1
394,38612,0.9249158222260726,1
599,58702,0.8348484801993655,1
648,63504,0.8348333467992204,1
688,67424,0.8112781244591328,1
609,59682,0.8587410517642595,1
437,42826,0.8781921394723509,1
248,24304,0.977173042332137,1
413,40474,0.9238422284571814,1
347,34006,0.9329045407164214,1
409,40082,0.9337400916150345,1
498,48804,0.8778272588664753,1
525,51450,0.8281801303931084,1
424,41552,0.9175076635026977,1
420,41160,0.8841819139380663,1
434,42532,0.909614598725704,1
510,49980,0.9496123802543432,1
383,37534,0.9217378498368893,1
411,40278,0.9322074688349853,1
483,47334,0.9753671412549749,1
461,45178,0.9513855952019636,1
373,36554,0.970636077387234,1
365,35770,0.8958433560785459,1
593,58114,0.8079200145200315,1
678,66444,0.7624233236147429,1
560,54880,0.9097361225311662,1
526,51548,0.9421136101362776,1
361,35378,0.8145544078793989,1
379,37142,0.9120158616882914,1
400,39200,0.9043814577244937,1
332,32536,0.8863846472353568,1
461,45178,0.8751064187749201,1
666,65268,0.7587392554026754,1
905,88690,0.7328411395153756,1
668,65464,0.7841193431589163,1
703,68894,0.7885466246176902,1
767,75138,0.7368156177116261,1
718,70364,0.7285631672022697,1
830,81340,0.6920523139526348,1
908,88984,0.7379311946327234,1
963,94374,0.7122711241460182,1
646,63308,0.7483498037409102,1
447,43806,0.9067016762168814,1
422,41356,0.8795459503489893,1
333,32634,0.8852914282498567,1
422,41356,0.8093948002969127,1
669,65562,0.7457750106826015,1
562,54964,0.8084355469101089,1
382,37436,0.8371496928899813,1
650,63700,0.7685059586228317,1
780,76440,0.7468395693125855,1
430,42140,0.9198384251096641,1
869,85162,0.7447910529590557,1
780,76440,0.7089208140506879,1
760,74480,0.7572738933845737,1
811,79478,0.6828207218432859,1
448,43904,0.885612871398971,1
583,57134,0.7433474289618359,1
917,89866,0.7099930487575143,1
821,80458,0.731089066373845,1
843,82614,0.739140762436409,1
630,61740,0.7584246665423687,1
332,32536,0.9638601929788808,1
354,34692,0.9004059605606711,1
333,32634,0.9429819088696832,1
389,38122,0.9112875747474335,1
424,41552,0.9561550236844027,1
472,46256,0.9981341775041117,1
499,48902,0.9975622779757243,1
554,54292,0.9972813343356697,1
439,43022,0.9776927617420559,1
351,34398,0.994365962934743,1
476,46648,0.8603277855787312,1
526,51548,0.978777473445535,1
485,47530,0.998647194255403,1
443,43414,0.9986726742559042,1
433,42434,0.9986106380334392,1
476,46648,0.9520810344215487,1
646,63308,0.9668266250758262,1
480,47040,0.7873349132202367,1
524,51352,0.8831491484383247,1
528,51744,0.8609652558547649,1
457,44786,0.9615782306330269,1
437,42826,0.9476563455243898,1
555,54390,0.7695944821271462,1
512,50176,0.9301719278216587,1
471,46158,0.8220326320935878,1
628,61544,0.8919195924183678,1
649,63602,0.7930874642698047,1
409,40082,0.821762061201424,1
578,56644,0.8462397385011047,1
516,50568,0.8233350329447333,1
315,30870,0.9182958340544896,1
648,63504,0.7911176885793074,1
672,65856,0.7713111060849784,1
650,63700,0.7898859121944247,1
715,70070,0.7463994622327528,1
540,52920,0.87901541585954,1
513,50274,0.8815290518458645,1
251,24598,0.9700107467174677,1
275,26950,0.9265479625219926,1
348,34104,0.9182958340544896,1
317,31066,0.9096529437365147,1
448,43904,0.8746434484431389,1
436,42728,0.9104601037871192,1
519,50862,0.7964472746997437,1
358,35084,0.9539178608892709,1
421,41258,0.9222038886958303,1
426,41748,0.9645871390263365,1
405,39690,0.9509560484549725,1
654,64092,0.9182958340544896,1
440,43120,0.7811673627417712,1
425,41650,0.7707639683706513,1
398,39004,0.821082959470127,1
653,63994,0.8057711049716079,1
715,70070,0.7744593067969197,1
518,50764,0.8941071841443881,1
540,52920,0.8812908992306927,1
468,45864,0.936337193209764,1
361,35378,0.8662394040907714,1
517,50666,0.8341838619370772,1
599,58702,0.7090573757395756,1
461,45178,0.8552142481152842,1
368,36064,0.8731720603476304,1
341,33418,0.9221563707706958,1
318,31164,0.9182958340544896,1
329,32242,0.9363542766443542,1
327,32046,0.9382302375714329,1
298,29204,0.9419004879126625,1
288,28224,0.959403754221023,1
375,36750,0.9643679771947561,1
346,33908,0.9719559463912684,1
402,39396,0.9712408767314806,1
290,28420,0.9801467574566065,1
391,38318,0.9344102044538425,1
2,84,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,70,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
4,392,1.0,1
468,45864,0.8694928443329233,1
561,54978,0.8189555018403103,1
1028,100744,0.6967264444861732,1
590,57820,0.8179252501386403,1
1011,99078,0.7502568922175938,1
846,82908,0.679352472821205,1
445,43610,0.9345687879094748,1
821,80458,0.7040378758577762,1
897,87906,0.7594747805875597,1
722,70756,0.7966947086876595,1
651,63798,0.7393928625413724,1
805,78890,0.7553754125614287,1
392,38416,0.8030909760146978,1
384,37632,0.8071244667780931,1
828,81144,0.7915687117663607,1
726,71148,0.6626591192764899,1
628,61544,0.8087445300360541,1
209,20482,0.9980008838722996,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
6,364,1.0,1
2,196,1.0,1
2,196,1.0,1
1,98,0.0,1
1,98,0.0,1
2,168,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
33,3234,0.9993375041688847,1
48,4704,1.0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,42,0,1
2,112,0,1
1,42,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,70,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,70,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,70,0,1
0,0,0,1
1,70,0,1
1,70,0,1
1,70,0,1
2,140,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
4,280,1.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
3,182,0.0,1
3,182,0.0,1
3,182,0.0,1
2,168,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
3,238,0.0,1
1,98,0.0,1
2,168,0.0,1
1,98,0.0,1
5,415,0.0,1
1,98,0.0,1
1,98,0.0,1
2,196,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
0,0,0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
1,98,0.0,1
2,140,0.0,1
2,140,0.0,1
2,140,0.0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
2,84,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,70,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,70,0,1
0,0,0,1
0,0,0,1
0,0,0,1
3,247,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,70,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
1,42,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
4,336,1.0,1
3,266,1.0,1
2,196,1.0,1
4,336,1.0,1
2,196,1.0,1
5,443,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
2,196,1.0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
